,Airplane,Baboon,House,Lena,Peppers,Sailboat,Splash,Tiffany,Average
0,37.33034992561574,37.693512945332486,36.33173774304165,38.38622416765812,38.272432143558966,37.028071574220206,43.041318652235994,40.8437847035249,38.615928981898506
1,34.27779755197621,33.32660506666453,33.320096306894605,34.88403177508158,35.824203425111484,33.73552360695674,39.66763123323264,37.853054456794915,35.36111792783909
2,31.746794576435967,28.870633032375984,30.9744065621457,32.2240460147841,33.61569790399534,30.826005088170888,36.19436979619289,35.66593754072598,32.51473631435336
3,28.886825381799802,25.12605800993661,27.976917271397372,29.580384557829742,31.014839862670854,27.69487630038764,32.6154266892525,33.48675996963393,29.547761005363554
4,26.431874966097336,22.619343732580482,25.52865910194415,27.561268575355783,28.52970521716869,25.311211734871108,29.701767454457183,31.063748580452376,27.093447420365887
5,24.654418419769506,20.82903149341277,23.746239236439408,25.811144998050615,26.53936436311788,23.37539652343515,27.70340423974425,28.9091187082485,25.19601474777726
6,23.072023583115172,19.41560394026687,22.100317156831384,24.187062669404646,24.121586714313988,21.202036757424526,26.217676643071766,27.12933909626811,23.43070582008706
7,21.090545871532974,17.98165650962222,20.058196999634013,22.29261848892902,21.901009890075894,18.99391615582652,23.513324611803704,25.317037525123336,21.39353825656846
