,Airplane,Baboon,House,Lena,Peppers,Sailboat,Splash,Tiffany,Average
0,0.9910216489473676,0.9835225297748047,0.9888300316787353,0.9903263359569731,0.9861587076681009,0.9858742838684033,0.9928378953487316,0.9887065678319767,0.9884097501343866
1,0.9842690654221171,0.9668853562790924,0.9771772771846761,0.979258655444422,0.9732858698286329,0.9748446874961139,0.9856628885946668,0.9789601154871511,0.977542989467109
2,0.972020778619805,0.9334378643930346,0.9599761148840003,0.9612306650690933,0.9551623225484203,0.9552026552213256,0.974618692896631,0.9653454306347691,0.9596243155333848
3,0.9475608902136334,0.8702332187025483,0.9250786486863947,0.9311817879354871,0.9263706234777693,0.9202550256645096,0.9557305318336115,0.9423236074087441,0.9273417917403373
4,0.9123218370367395,0.7903886449175032,0.8795105784437266,0.8914345939556245,0.8882509374372308,0.8697606948694239,0.9287967791880928,0.9047000139078378,0.8831455099695223
5,0.8797714781986781,0.7088082747647035,0.8376282408637509,0.8496824475053009,0.8503818465331235,0.8198670746618311,0.9009565892062739,0.8642829264252297,0.8389223597698614
6,0.8337730368745375,0.6089114173436337,0.7765503496122752,0.8059110463156542,0.7952579200003579,0.7566141465052142,0.8646730191199361,0.8150538678434852,0.7820931004518867
7,0.7743417691316719,0.48429215093794664,0.7011815196210879,0.7375772163746565,0.7290197547997147,0.6670533011525732,0.8143112451916641,0.7557747512217865,0.7079439635538877
