,Airplane,Baboon,House,Lena,Peppers,Sailboat,Splash,Tiffany,Average
0,0.9898521036205665,0.9811983870699514,0.9868155534511344,0.9886767347984564,0.9843989605180368,0.9838332343553503,0.9918455818646995,0.9875254093168574,0.9867682456243816
1,0.9800836857835081,0.9593024583251002,0.9707914574749583,0.9737956441486366,0.9684697561841668,0.9694293833210721,0.9826064785701263,0.9745339792170112,0.9723766053780725
2,0.9662907496166946,0.9249311066170439,0.9519576775552171,0.954658104025567,0.9489497126145623,0.9490002279272335,0.9699026381795256,0.9596803991353532,0.9531713269588996
3,0.9414633186324864,0.864875268082353,0.9187713866377972,0.924391500734385,0.9200282393740701,0.9160296369668257,0.9490857488031735,0.9357479826085493,0.9212991352299551
4,0.9090392904447494,0.7910110360820697,0.8792925463361623,0.8870073661128869,0.8845791307299236,0.8714167511502565,0.9226778662716542,0.9011515105632358,0.8807719372113673
5,0.8700370009396025,0.7028753754919271,0.8278563403908525,0.8432136155478401,0.8454582718839943,0.8147787171149798,0.8896296687752675,0.8579998466451286,0.8314811045986991
6,0.820063469081581,0.5988946252389015,0.7641647554612472,0.7898319090521804,0.7900469000721138,0.7403880946058692,0.8524699608505919,0.803456031113381,0.7699144681844833
7,0.7448814395505817,0.46335161794717367,0.6691504623613087,0.7119132067312888,0.7206307010204079,0.6333855189293808,0.7846924589962989,0.7341575701242198,0.6827703719575826
